user_id,employee_id,email_address,first_name,last_name,department,job_title,office_location,division,cost_center,campaign_name,phishing_template,template_difficulty,campaign_type,industry_template,email_language,clicked_email,opened_email,replied_to_email,opened_attachment,enabled_macro,entered_data,reported_email,response_time_click,response_time_report,ip_address,browser_used,operating_system,mobile_device,vpn_connection,two_factor_enabled,password_manager,delivery_status,timezone,phish_prone_percentage,current_risk_score,baseline_test_score,last_training_score,security_proficiency,risk_level,failure_count_12m,success_count_12m,previous_training_completed,groups,manager_email,active_directory,custom_field_1,custom_field_2
EMP_0464,EMP_0464,emp_0464@company.com,User0464,LastName464,IT,Manager,Sydney,Asia-Pacific,CC-9741,Q2 2025 - IT Support,IT Support,Medium,Phishing,Financial,Spanish,False,True,False,False,False,False,True,,86.0,192.168.147.157,Chrome,Windows 10,False,True,True,False,Delivered,JST,10.1,79.4,75,71.0,Advanced,Medium,3,8,True,IT - Sydney,manager_it@company.com,True,Level 3,Hybrid
EMP_0133,EMP_0133,emp_0133@company.com,User0133,LastName133,IT,Executive,London,North America,CC-8630,Q3 2024 - VPN Access,VPN Access,Medium,Phishing,Technology,English,False,True,False,False,False,False,False,,,192.168.7.125,Chrome,Windows 10,False,False,False,False,Delivered,EST,0.3,80.1,64,98.0,Advanced,Low,2,12,True,IT - London,manager_it@company.com,True,Level 2,On-site
EMP_0553,EMP_0553,emp_0553@company.com,User0553,LastName553,Finance,Employee,Chicago,Europe,CC-8255,Q1 2024 - HR Communication,HR Communication,Medium,Phishing,Technology,English,True,True,False,False,False,False,False,37.0,,192.168.248.249,Chrome,Windows 10,False,False,True,False,Delivered,GMT,5.4,57.8,61,94.0,Intermediate,Low,3,2,True,Finance - Chicago,manager_finance@company.com,True,Level 3,On-site
EMP_0714,EMP_0714,emp_0714@company.com,User0714,LastName714,IT,Director,London,North America,CC-1493,Q2 2025 - Security Alert,Security Alert,Low,Smishing,Generic,English,False,True,False,False,False,False,True,,314.0,192.168.108.210,Chrome,Windows 11,True,False,True,True,Delivered,PST,2.5,100.0,83,84.0,Intermediate,Low,1,12,True,IT - London,manager_it@company.com,True,Level 3,Hybrid
EMP_0607,EMP_0607,emp_0607@company.com,User0607,LastName607,R&D,Employee,Sydney,Europe,CC-3810,Q1 2024 - Account Verification,Account Verification,High,Phishing,Healthcare,English,False,True,False,False,False,False,True,,580.0,192.168.136.196,Firefox,Windows 10,False,True,True,True,Delivered,PST,10.7,99.7,61,96.0,Advanced,Medium,0,2,True,R&D - Sydney,manager_r&d@company.com,True,Level 1,Remote
EMP_0698,EMP_0698,emp_0698@company.com,User0698,LastName698,Marketing,Employee,San Francisco,North America,CC-8933,Q4 2025 - HR Communication,HR Communication,Medium,Vishing,Financial,English,False,True,False,False,False,False,True,,43.0,192.168.119.95,Edge,Windows 10,True,True,False,False,Delivered,PST,20.0,78.1,85,,Advanced,High,7,14,False,Marketing - San Francisco,manager_marketing@company.com,True,Level 1,Hybrid
EMP_0747,EMP_0747,emp_0747@company.com,User0747,LastName747,Operations,Employee,Tokyo,Asia-Pacific,CC-8989,Q2 2025 - HR Communication,HR Communication,Medium,Phishing,Generic,English,False,False,False,False,False,False,True,,177.0,192.168.209.110,Chrome,Windows 10,True,False,False,True,Delivered,PST,14.5,82.4,82,90.0,Novice,Medium,2,8,True,Operations - Tokyo,manager_operations@company.com,True,Level 1,Hybrid
EMP_0393,EMP_0393,emp_0393@company.com,User0393,LastName393,Sales,Employee,San Francisco,North America,CC-8044,Q3 2025 - Account Suspended,Account Suspended,Medium,Vishing,Technology,French,False,True,False,False,False,False,True,,66.0,192.168.234.125,Firefox,Windows 11,False,True,False,True,Delivered,JST,22.7,90.4,84,,Advanced,High,2,3,False,Sales - San Francisco,manager_sales@company.com,True,Level 2,Hybrid
EMP_0171,EMP_0171,emp_0171@company.com,User0171,LastName171,Legal,Employee,Tokyo,Asia-Pacific,CC-1340,Q2 2025 - Package Delivery,Package Delivery,High,Smishing,Technology,English,False,True,False,False,False,False,False,,,192.168.55.119,Firefox,Windows 10,False,True,True,True,Delivered,EST,15.9,95.3,78,98.0,Novice,Medium,1,9,True,Legal - Tokyo,manager_legal@company.com,True,Level 1,On-site
EMP_0753,EMP_0753,emp_0753@company.com,User0753,LastName753,HR,Manager,San Francisco,Asia-Pacific,CC-8991,Q2 2025 - Software Update,Software Update,Medium,Phishing,Healthcare,English,False,True,False,False,False,False,False,,,192.168.192.1,Chrome,Windows 10,False,False,False,True,Delivered,JST,11.0,62.8,71,,Novice,Medium,7,5,False,HR - San Francisco,manager_hr@company.com,True,Level 1,Remote
EMP_0365,EMP_0365,emp_0365@company.com,User0365,LastName365,Marketing,Manager,Sydney,Europe,CC-8236,Q1 2024 - Account Verification,Account Verification,Low,Phishing,Financial,English,False,True,False,False,False,False,True,,160.0,192.168.253.93,Chrome,Windows 10,False,True,False,True,Delivered,PST,15.9,75.7,77,72.0,Novice,Medium,1,3,True,Marketing - Sydney,manager_marketing@company.com,True,Level 2,Hybrid
EMP_0803,EMP_0803,emp_0803@company.com,User0803,LastName803,HR,Admin,London,Asia-Pacific,CC-5681,Q1 2024 - IT Support,IT Support,High,Phishing,Financial,French,False,True,False,False,False,False,True,,997.0,192.168.159.59,Firefox,Windows 10,False,False,True,True,Delivered,JST,5.2,86.2,66,89.0,Intermediate,Low,1,12,True,HR - London,manager_hr@company.com,True,Level 3,Remote
EMP_0353,EMP_0353,emp_0353@company.com,User0353,LastName353,R&D,Employee,Frankfurt,Europe,CC-9060,Q1 2025 - IT Support,IT Support,High,Phishing,Technology,Spanish,False,False,False,False,False,False,False,,,192.168.50.164,Chrome,Windows 10,False,False,True,False,Delivered,GMT,11.3,86.9,68,99.0,Intermediate,Medium,6,6,True,R&D - Frankfurt,manager_r&d@company.com,True,Level 2,Hybrid
EMP_0653,EMP_0653,emp_0653@company.com,User0653,LastName653,Operations,Employee,San Francisco,Asia-Pacific,CC-6373,Q1 2025 - Account Suspended,Account Suspended,High,Phishing,Healthcare,English,False,True,False,False,False,False,True,,33.0,192.168.94.117,Edge,Windows 10,False,False,False,False,Delivered,JST,8.8,69.7,73,,Novice,Low,4,11,False,Operations - San Francisco,manager_operations@company.com,True,Level 2,Remote
EMP_0731,EMP_0731,emp_0731@company.com,User0731,LastName731,IT,Employee,Tokyo,Europe,CC-1347,Q2 2025 - Meeting Invitation,Meeting Invitation,High,Phishing,Healthcare,English,True,True,False,False,False,False,False,69.0,,192.168.24.217,Chrome,Windows 10,False,False,True,True,Delivered,GMT,0.7,64.6,87,86.0,Intermediate,Low,6,7,True,IT - Tokyo,manager_it@company.com,True,Level 2,Remote
EMP_0920,EMP_0920,emp_0920@company.com,User0920,LastName920,Sales,Employee,New York,Asia-Pacific,CC-2618,Q4 2025 - IT Support,IT Support,Medium,Phishing,Healthcare,English,False,True,False,False,False,False,False,,,192.168.25.108,Chrome,Windows 11,False,False,False,True,Delivered,PST,22.0,82.2,88,93.0,Advanced,High,4,6,True,Sales - New York,manager_sales@company.com,True,Level 3,Remote
EMP_0530,EMP_0530,emp_0530@company.com,User0530,LastName530,Finance,Manager,Frankfurt,Asia-Pacific,CC-6573,Q3 2024 - Package Delivery,Package Delivery,Medium,Phishing,Financial,English,False,True,False,False,False,False,False,,,192.168.131.224,Chrome,Windows 10,True,False,True,True,Delivered,JST,10.3,71.9,64,,Novice,Medium,7,2,False,Finance - Frankfurt,manager_finance@company.com,True,Level 3,Hybrid
EMP_0640,EMP_0640,emp_0640@company.com,User0640,LastName640,R&D,Manager,Chicago,Asia-Pacific,CC-8993,Q1 2025 - Package Delivery,Package Delivery,Medium,Phishing,Financial,Spanish,True,True,False,True,False,False,False,50.0,,192.168.88.177,Firefox,Windows 10,False,True,True,False,Delivered,GMT,4.3,50.6,75,,Novice,Low,6,14,False,R&D - Chicago,manager_r&d@company.com,True,Level 3,Remote
EMP_0115,EMP_0115,emp_0115@company.com,User0115,LastName115,R&D,Employee,Tokyo,Europe,CC-4659,Q3 2025 - Account Verification,Account Verification,Low,Smishing,Generic,English,True,True,False,True,False,True,False,14.0,,192.168.91.172,Chrome,Windows 11,False,False,True,True,Delivered,EST,24.2,62.5,88,99.0,Advanced,High,0,5,True,R&D - Tokyo,manager_r&d@company.com,True,Level 1,Remote
EMP_0970,EMP_0970,emp_0970@company.com,User0970,LastName970,Sales,Employee,San Francisco,North America,CC-1573,Q1 2025 - VPN Access,VPN Access,Medium,Phishing,Technology,English,True,False,False,False,True,True,False,88.0,,192.168.125.57,Chrome,Windows 10,False,False,True,False,Delivered,EST,20.3,42.6,65,,Advanced,High,1,11,False,Sales - San Francisco,manager_sales@company.com,True,Level 3,Remote
EMP_0425,EMP_0425,emp_0425@company.com,User0425,LastName425,Marketing,Employee,Chicago,Europe,CC-8062,Q2 2025 - Survey Request,Survey Request,Low,Phishing,Financial,German,False,False,False,False,False,False,False,,,192.168.235.232,Chrome,Windows 11,True,False,False,False,Delivered,JST,25.6,90.4,88,82.0,Advanced,High,5,2,True,Marketing - Chicago,manager_marketing@company.com,True,Level 1,On-site
EMP_0309,EMP_0309,emp_0309@company.com,User0309,LastName309,Finance,Employee,London,Asia-Pacific,CC-7900,Q3 2024 - Survey Request,Survey Request,Medium,Phishing,Technology,English,False,True,False,False,False,False,True,,14.0,192.168.80.41,Chrome,Windows 10,False,True,False,False,Delivered,EST,22.7,55.1,68,,Intermediate,High,1,4,False,Finance - London,manager_finance@company.com,True,Level 2,Remote
EMP_0015,EMP_0015,emp_0015@company.com,User0015,LastName015,Legal,Director,San Francisco,Europe,CC-5200,Q3 2024 - Security Alert,Security Alert,Medium,Phishing,Financial,English,False,True,False,False,False,False,False,,,192.168.159.26,Edge,Windows 10,False,False,False,False,Delivered,PST,0.0,77.6,79,78.0,Advanced,Low,6,6,True,Legal - San Francisco,manager_legal@company.com,True,Level 1,Hybrid
EMP_0686,EMP_0686,emp_0686@company.com,User0686,LastName686,Operations,Employee,Sydney,North America,CC-6247,Q1 2025 - Account Verification,Account Verification,Medium,Phishing,Healthcare,English,False,False,False,False,False,False,False,,,192.168.231.200,Firefox,Windows 11,False,False,True,False,Delivered,GMT,18.8,84.4,94,80.0,Advanced,Medium,2,11,True,Operations - Sydney,manager_operations@company.com,True,Level 1,Hybrid
EMP_0098,EMP_0098,emp_0098@company.com,User0098,LastName098,R&D,Manager,New York,Europe,CC-6228,Q2 2024 - Document Share,Document Share,High,Phishing,Technology,German,False,True,False,False,False,False,True,,39.0,192.168.25.253,Chrome,macOS,False,True,True,False,Delivered,GMT,2.8,75.8,78,75.0,Advanced,Low,2,6,True,R&D - New York,manager_r&d@company.com,True,Level 2,On-site
EMP_0026,EMP_0026,emp_0026@company.com,User0026,LastName026,Marketing,Director,Chicago,Europe,CC-3514,Q1 2025 - Password Expiration,Password Expiration,Medium,Phishing,Healthcare,English,False,False,False,False,False,False,True,,27.0,192.168.13.77,Safari,macOS,False,False,True,False,Delivered,PST,14.7,100.0,93,70.0,Intermediate,Medium,7,2,True,Marketing - Chicago,manager_marketing@company.com,True,Level 2,Hybrid
EMP_0739,EMP_0739,emp_0739@company.com,User0739,LastName739,Finance,Employee,Sydney,Asia-Pacific,CC-5969,Q2 2025 - Survey Request,Survey Request,Medium,Vishing,Technology,English,False,True,False,False,False,False,True,,126.0,192.168.101.226,Chrome,Windows 11,False,False,False,False,Delivered,EST,26.5,75.2,92,,Novice,High,3,6,False,Finance - Sydney,manager_finance@company.com,True,Level 3,On-site
EMP_0819,EMP_0819,emp_0819@company.com,User0819,LastName819,R&D,Employee,Sydney,North America,CC-7766,Q4 2024 - Account Verification,Account Verification,Low,Phishing,Technology,Spanish,False,True,False,False,False,False,True,,29.0,192.168.71.78,Chrome,Windows 10,True,True,True,True,Delivered,EST,29.9,90.5,74,71.0,Novice,High,2,13,True,R&D - Sydney,manager_r&d@company.com,True,Level 3,On-site
EMP_0502,EMP_0502,emp_0502@company.com,User0502,LastName502,IT,Employee,Chicago,North America,CC-2620,Q1 2025 - HR Communication,HR Communication,High,Phishing,Financial,English,False,False,False,False,False,False,True,,42.0,192.168.159.121,Chrome,Windows 11,False,True,True,True,Delivered,GMT,7.5,86.0,76,84.0,Novice,Low,6,8,True,IT - Chicago,manager_it@company.com,True,Level 2,Remote
EMP_0270,EMP_0270,emp_0270@company.com,User0270,LastName270,IT,Employee,Tokyo,Europe,CC-7163,Q3 2025 - System Maintenance,System Maintenance,High,Phishing,Technology,English,False,True,False,False,False,False,False,,,192.168.227.96,Chrome,Linux,False,False,False,True,Delivered,GMT,0.0,75.0,77,70.0,Intermediate,Low,4,14,True,IT - Tokyo,manager_it@company.com,True,Level 2,On-site
EMP_0133,EMP_0133,emp_0133@company.com,User0133,LastName133,IT,Executive,London,Europe,CC-7213,Q4 2025 - Account Suspended,Account Suspended,Low,Phishing,Technology,English,False,True,False,False,False,False,False,,,192.168.111.164,Chrome,Windows 10,True,False,True,False,Delivered,JST,0.0,100.0,69,85.0,Advanced,Low,7,14,True,IT - London,manager_it@company.com,True,Level 3,Hybrid
EMP_0365,EMP_0365,emp_0365@company.com,User0365,LastName365,Marketing,Manager,Sydney,North America,CC-2801,Q1 2024 - IT Support,IT Support,Low,Vishing,Financial,English,False,True,False,False,False,False,True,,153.0,192.168.100.146,Chrome,Windows 11,False,False,True,False,Bounced,GMT,18.2,85.7,81,82.0,Advanced,Medium,0,10,True,Marketing - Sydney,manager_marketing@company.com,True,Level 1,Remote
EMP_0763,EMP_0763,emp_0763@company.com,User0763,LastName763,Sales,Employee,London,North America,CC-6606,Q4 2025 - Meeting Invitation,Meeting Invitation,High,Vishing,Healthcare,English,False,True,False,False,False,False,False,,,192.168.87.146,Edge,Windows 10,False,False,False,False,Delivered,EST,13.3,60.5,70,,Advanced,Medium,6,11,False,Sales - London,manager_sales@company.com,True,Level 3,Hybrid
EMP_0556,EMP_0556,emp_0556@company.com,User0556,LastName556,Sales,Employee,New York,North America,CC-9839,Q2 2025 - Financial Request,Financial Request,Medium,Phishing,Financial,English,True,False,False,False,False,True,False,18.0,,192.168.132.84,Chrome,Windows 11,False,True,False,False,Delivered,JST,21.3,45.0,85,,Intermediate,High,1,8,False,Sales - New York,manager_sales@company.com,True,Level 1,Hybrid
EMP_0013,EMP_0013,emp_0013@company.com,User0013,LastName013,Marketing,Employee,London,Europe,CC-6373,Q2 2024 - HR Communication,HR Communication,Medium,Phishing,Financial,French,False,False,False,False,False,False,False,,,192.168.140.141,Chrome,Windows 10,True,True,False,False,Delivered,JST,23.6,56.6,93,,Advanced,High,3,13,False,Marketing - London,manager_marketing@company.com,True,Level 1,Remote
EMP_0506,EMP_0506,emp_0506@company.com,User0506,LastName506,HR,Employee,San Francisco,North America,CC-6878,Q2 2024 - Account Verification,Account Verification,Low,Phishing,Technology,English,True,True,False,False,False,True,False,32.0,,192.168.123.201,Firefox,Linux,False,False,True,True,Delivered,JST,11.9,47.3,82,86.0,Novice,Medium,6,2,True,HR - San Francisco,manager_hr@company.com,True,Level 2,Hybrid
EMP_0875,EMP_0875,emp_0875@company.com,User0875,LastName875,Marketing,Employee,Frankfurt,North America,CC-9976,Q3 2025 - Survey Request,Survey Request,Medium,Phishing,Generic,French,False,True,False,False,False,False,False,,,192.168.132.87,Firefox,Windows 10,False,True,True,False,Bounced,PST,15.3,64.9,91,74.0,Intermediate,Medium,6,13,True,Marketing - Frankfurt,manager_marketing@company.com,True,Level 1,Hybrid
EMP_0161,EMP_0161,emp_0161@company.com,User0161,LastName161,R&D,Director,New York,Asia-Pacific,CC-8235,Q2 2024 - Software Update,Software Update,Low,Phishing,Healthcare,English,False,False,False,False,False,False,False,,,192.168.110.227,Firefox,Windows 10,False,False,True,False,Delivered,GMT,9.1,91.5,86,94.0,Intermediate,Low,3,9,True,R&D - New York,manager_r&d@company.com,True,Level 3,Hybrid
EMP_1130,EMP_1130,emp_1130@company.com,User1130,LastName130,Marketing,Employee,Sydney,Europe,CC-2161,Q4 2025 - Account Suspended,Account Suspended,Low,Phishing,Technology,English,False,True,False,False,False,False,False,,,192.168.195.54,Chrome,Windows 11,True,False,False,False,Bounced,PST,14.3,61.6,73,77.0,Advanced,Medium,6,2,True,Marketing - Sydney,manager_marketing@company.com,True,Level 3,On-site
EMP_0476,EMP_0476,emp_0476@company.com,User0476,LastName476,Sales,Director,Chicago,Asia-Pacific,CC-6374,Q1 2024 - Software Update,Software Update,Medium,Phishing,Generic,English,False,True,False,False,False,False,False,,,192.168.165.171,Chrome,Windows 10,True,True,False,True,Delivered,EST,3.8,99.7,72,92.0,Intermediate,Low,7,14,True,Sales - Chicago,manager_sales@company.com,True,Level 1,Remote
EMP_0640,EMP_0640,emp_0640@company.com,User0640,LastName640,R&D,Manager,Chicago,North America,CC-4648,Q2 2024 - Account Suspended,Account Suspended,Low,Phishing,Healthcare,English,False,True,False,False,False,False,True,,107.0,192.168.99.167,Firefox,Windows 10,False,False,True,True,Delivered,PST,22.4,90.6,88,,Advanced,High,6,4,False,R&D - Chicago,manager_r&d@company.com,True,Level 2,Remote
EMP_0253,EMP_0253,emp_0253@company.com,User0253,LastName253,Operations,Employee,London,Europe,CC-3459,Q3 2025 - System Maintenance,System Maintenance,Medium,Phishing,Technology,English,False,False,False,False,False,False,False,,,192.168.17.68,Firefox,Windows 11,False,True,True,False,Delivered,PST,16.4,97.1,85,92.0,Intermediate,Medium,7,14,True,Operations - London,manager_operations@company.com,True,Level 1,On-site
EMP_0607,EMP_0607,emp_0607@company.com,User0607,LastName607,R&D,Employee,Sydney,North America,CC-5370,Q4 2025 - Document Share,Document Share,Medium,Phishing,Generic,English,False,True,False,False,False,False,True,,181.0,192.168.170.47,Firefox,Windows 11,True,False,True,True,Delivered,JST,18.1,94.9,94,98.0,Intermediate,Medium,0,12,True,R&D - Sydney,manager_r&d@company.com,True,Level 2,Remote
EMP_0229,EMP_0229,emp_0229@company.com,User0229,LastName229,Sales,Manager,London,North America,CC-7655,Q2 2024 - Security Alert,Security Alert,Medium,Phishing,Technology,English,False,True,False,False,False,False,True,,8.0,192.168.34.137,Firefox,Windows 11,False,False,False,True,Delivered,JST,8.8,85.4,69,97.0,Novice,Low,5,7,True,Sales - London,manager_sales@company.com,True,Level 3,On-site
EMP_0718,EMP_0718,emp_0718@company.com,User0718,LastName718,Legal,Admin,Chicago,Asia-Pacific,CC-7994,Q2 2024 - Account Verification,Account Verification,Low,Vishing,Healthcare,French,False,False,False,False,False,False,False,,,192.168.141.128,Chrome,Windows 10,False,False,True,True,Delivered,JST,18.3,66.6,94,73.0,Novice,Medium,4,9,True,Legal - Chicago,manager_legal@company.com,True,Level 2,Hybrid
EMP_1027,EMP_1027,emp_1027@company.com,User1027,LastName027,IT,Manager,New York,Europe,CC-1158,Q1 2024 - HR Communication,HR Communication,Low,Phishing,Healthcare,English,False,True,False,False,False,False,True,,3.0,192.168.114.13,Edge,Windows 11,True,False,False,True,Delivered,JST,7.0,89.9,80,83.0,Novice,Low,2,9,True,IT - New York,manager_it@company.com,True,Level 1,Hybrid
EMP_0360,EMP_0360,emp_0360@company.com,User0360,LastName360,HR,Employee,London,Asia-Pacific,CC-1845,Q1 2025 - VPN Access,VPN Access,Medium,Phishing,Generic,English,False,True,False,False,False,False,True,,260.0,192.168.14.50,Chrome,Windows 11,False,True,False,False,Delivered,EST,19.7,93.3,63,73.0,Novice,Medium,6,5,True,HR - London,manager_hr@company.com,True,Level 1,Remote
EMP_1028,EMP_1028,emp_1028@company.com,User1028,LastName028,Operations,Manager,Sydney,North America,CC-8715,Q4 2024 - Software Update,Software Update,Medium,Phishing,Technology,Spanish,False,False,False,False,False,False,False,,,192.168.185.69,Edge,macOS,False,True,True,True,Delivered,PST,2.9,100.0,80,96.0,Advanced,Low,7,9,True,Operations - Sydney,manager_operations@company.com,True,Level 1,On-site
EMP_0294,EMP_0294,emp_0294@company.com,User0294,LastName294,HR,Admin,Tokyo,Europe,CC-5210,Q3 2024 - Package Delivery,Package Delivery,Medium,Phishing,Generic,English,False,False,False,False,False,False,False,,,192.168.66.5,Chrome,Windows 10,True,False,False,True,Delivered,EST,18.3,52.2,73,,Intermediate,Medium,7,2,False,HR - Tokyo,manager_hr@company.com,True,Level 3,Hybrid
EMP_0622,EMP_0622,emp_0622@company.com,User0622,LastName622,IT,Manager,New York,North America,CC-6977,Q1 2024 - Software Update,Software Update,Medium,Vishing,Generic,English,False,True,False,False,False,False,True,,52.0,192.168.144.51,Chrome,Windows 10,False,False,True,True,Delivered,GMT,12.2,99.4,68,97.0,Advanced,Medium,3,7,True,IT - New York,manager_it@company.com,True,Level 1,Hybrid
EMP_0434,EMP_0434,emp_0434@company.com,User0434,LastName434,Legal,Manager,London,North America,CC-8878,Q3 2024 - System Maintenance,System Maintenance,Low,Phishing,Generic,French,False,True,False,False,False,False,True,,372.0,192.168.219.210,Chrome,Windows 10,False,True,True,True,Delivered,EST,15.9,73.9,66,,Advanced,Medium,4,11,False,Legal - London,manager_legal@company.com,True,Level 2,On-site
EMP_0638,EMP_0638,emp_0638@company.com,User0638,LastName638,Sales,Employee,New York,Europe,CC-4952,Q2 2024 - Software Update,Software Update,Medium,Phishing,Financial,English,False,True,False,False,False,False,True,,147.0,192.168.113.149,Chrome,Windows 11,True,True,True,True,Delivered,EST,10.0,81.3,66,98.0,Novice,Medium,4,4,True,Sales - New York,manager_sales@company.com,True,Level 1,Hybrid
EMP_0269,EMP_0269,emp_0269@company.com,User0269,LastName269,Operations,Director,Tokyo,Europe,CC-1815,Q1 2024 - Document Share,Document Share,High,Smishing,Generic,English,False,True,False,False,False,False,True,,317.0,192.168.54.209,Chrome,Windows 11,False,True,True,False,Delivered,EST,7.2,80.4,93,,Advanced,Low,5,8,False,Operations - Tokyo,manager_operations@company.com,True,Level 2,Hybrid
EMP_0776,EMP_0776,emp_0776@company.com,User0776,LastName776,Marketing,Director,San Francisco,North America,CC-9712,Q3 2024 - Financial Request,Financial Request,Low,Phishing,Generic,English,False,True,False,False,False,False,True,,86.0,192.168.218.149,Chrome,Windows 10,True,True,True,False,Delivered,PST,14.4,100.0,63,74.0,Novice,Medium,4,8,True,Marketing - San Francisco,manager_marketing@company.com,True,Level 2,On-site
EMP_0263,EMP_0263,emp_0263@company.com,User0263,LastName263,Operations,Manager,London,Europe,CC-3666,Q4 2024 - Account Verification,Account Verification,Low,Smishing,Financial,French,False,True,False,False,False,False,False,,,192.168.45.6,Edge,Windows 11,False,True,True,True,Delivered,EST,0.4,80.2,80,77.0,Novice,Low,2,3,True,Operations - London,manager_operations@company.com,True,Level 3,Hybrid
EMP_0869,EMP_0869,emp_0869@company.com,User0869,LastName869,Operations,Employee,New York,Asia-Pacific,CC-4124,Q4 2025 - Package Delivery,Package Delivery,Medium,Vishing,Healthcare,German,False,True,False,False,False,False,False,,,192.168.246.190,Chrome,Windows 10,False,False,True,True,Bounced,JST,16.6,63.7,71,,Intermediate,Medium,4,10,False,Operations - New York,manager_operations@company.com,True,Level 2,Remote
EMP_0329,EMP_0329,emp_0329@company.com,User0329,LastName329,IT,Manager,London,Europe,CC-5228,Q2 2024 - Survey Request,Survey Request,Low,Phishing,Healthcare,English,True,True,False,True,False,False,False,63.0,,192.168.30.126,Firefox,macOS,False,False,True,True,Delivered,EST,9.7,38.1,74,,Novice,Low,6,13,False,IT - London,manager_it@company.com,True,Level 2,Remote
EMP_0897,EMP_0897,emp_0897@company.com,User0897,LastName897,R&D,Manager,Sydney,Asia-Pacific,CC-6109,Q2 2024 - IT Support,IT Support,Low,Phishing,Generic,English,False,True,False,False,False,False,False,,,192.168.171.213,Chrome,Windows 10,False,True,True,True,Delivered,PST,8.1,62.0,69,71.0,Intermediate,Low,7,3,True,R&D - Sydney,manager_r&d@company.com,True,Level 2,Remote
EMP_1033,EMP_1033,emp_1033@company.com,User1033,LastName033,Marketing,Employee,Frankfurt,Europe,CC-2817,Q3 2025 - IT Support,IT Support,Medium,Phishing,Technology,English,True,True,False,False,False,False,False,10.0,,192.168.119.107,Safari,macOS,False,True,False,False,Delivered,PST,15.4,66.4,80,99.0,Advanced,Medium,2,10,True,Marketing - Frankfurt,manager_marketing@company.com,True,Level 1,On-site
EMP_0064,EMP_0064,emp_0064@company.com,User0064,LastName064,HR,Employee,New York,Europe,CC-2217,Q4 2024 - Account Suspended,Account Suspended,Low,Phishing,Healthcare,English,False,True,False,False,False,False,False,,,192.168.24.88,Chrome,Windows 10,True,True,True,False,Delivered,JST,21.4,81.8,94,86.0,Novice,High,6,14,True,HR - New York,manager_hr@company.com,True,Level 1,On-site
EMP_0746,EMP_0746,emp_0746@company.com,User0746,LastName746,Operations,Manager,Frankfurt,Asia-Pacific,CC-5549,Q1 2025 - IT Support,IT Support,Medium,Phishing,Financial,French,False,True,False,False,False,False,True,,367.0,192.168.173.44,Chrome,Windows 11,False,False,True,False,Delivered,PST,0.0,100.0,72,96.0,Intermediate,Low,5,6,True,Operations - Frankfurt,manager_operations@company.com,True,Level 1,On-site
EMP_0910,EMP_0910,emp_0910@company.com,User0910,LastName910,Finance,Manager,London,Asia-Pacific,CC-9938,Q3 2025 - HR Communication,HR Communication,Medium,Phishing,Healthcare,French,False,True,False,False,False,False,True,,1.0,192.168.50.78,Chrome,Windows 11,True,True,True,True,Delivered,PST,10.4,69.4,92,,Advanced,Medium,4,5,False,Finance - London,manager_finance@company.com,True,Level 1,On-site
EMP_0573,EMP_0573,emp_0573@company.com,User0573,LastName573,HR,Manager,New York,Europe,CC-2787,Q4 2024 - Financial Request,Financial Request,High,Phishing,Generic,Spanish,False,True,False,False,False,False,True,,117.0,192.168.29.74,Firefox,Windows 11,False,False,True,True,Delivered,PST,1.8,92.0,65,85.0,Advanced,Low,2,13,True,HR - New York,manager_hr@company.com,True,Level 1,Hybrid
EMP_0767,EMP_0767,emp_0767@company.com,User0767,LastName767,IT,Manager,Tokyo,Asia-Pacific,CC-9387,Q3 2024 - Financial Request,Financial Request,Low,Phishing,Generic,French,False,True,False,False,False,False,False,,,192.168.199.76,Chrome,Windows 10,True,False,False,False,Delivered,GMT,16.0,78.3,69,,Intermediate,Medium,0,2,False,IT - Tokyo,manager_it@company.com,True,Level 2,On-site
EMP_0480,EMP_0480,emp_0480@company.com,User0480,LastName480,Finance,Employee,New York,Asia-Pacific,CC-7571,Q4 2024 - Document Share,Document Share,High,Phishing,Technology,English,False,True,False,False,False,False,False,,,192.168.159.210,Chrome,Linux,False,True,True,False,Delivered,JST,4.6,71.9,79,82.0,Novice,Low,3,3,True,Finance - New York,manager_finance@company.com,True,Level 1,Hybrid
EMP_0166,EMP_0166,emp_0166@company.com,User0166,LastName166,IT,Manager,London,North America,CC-3755,Q4 2025 - Account Verification,Account Verification,High,Vishing,Healthcare,English,False,True,False,False,False,False,False,,,192.168.217.196,Chrome,Windows 10,False,True,True,False,Delivered,GMT,8.0,73.7,73,87.0,Advanced,Low,7,11,True,IT - London,manager_it@company.com,True,Level 2,On-site
EMP_0894,EMP_0894,emp_0894@company.com,User0894,LastName894,Legal,Employee,Frankfurt,North America,CC-2856,Q4 2025 - Security Alert,Security Alert,High,Phishing,Financial,Spanish,False,True,False,False,False,False,False,,,192.168.28.193,Firefox,macOS,False,False,True,False,Delivered,JST,13.4,86.9,81,85.0,Advanced,Medium,6,11,True,Legal - Frankfurt,manager_legal@company.com,True,Level 3,Remote
EMP_0697,EMP_0697,emp_0697@company.com,User0697,LastName697,R&D,Employee,London,Europe,CC-2126,Q3 2025 - IT Support,IT Support,High,Vishing,Technology,Spanish,False,True,False,False,False,False,False,,,192.168.101.249,Chrome,macOS,False,True,True,False,Delivered,PST,9.7,44.0,73,,Novice,Low,7,8,False,R&D - London,manager_r&d@company.com,True,Level 1,Remote
